id_ordine,id_cliente,dataordine,numeroarticoli,prezzototale
3829,221,2020-10-13,2,50.37
3830,766,2023-11-16,2,37.23
3831,1775,2020-09-08,2,54.82
3832,1509,2021-06-04,2,31.96
3833,1720,2022-10-10,2,57.61
3834,1499,2021-01-28,2,37.7
3835,602,2022-04-20,2,36.01
3836,94,2023-05-12,2,26.03
3837,703,2023-12-14,2,38.4
3838,161,2022-09-11,2,27.87
3839,1454,2021-09-19,2,40.64
3840,1369,2023-05-01,2,26.54
3841,1758,2024-06-21,2,28.51
3842,969,2024-07-29,2,35.09
3843,137,2020-06-11,2,29.76
3844,1064,2022-09-27,2,32.39
3845,1345,2025-01-03,2,32.57
3846,853,2024-02-27,2,59.73
3847,1789,2024-07-19,2,25.8
3848,1690,2025-01-03,2,60.02
3849,306,2023-11-09,2,35.52
3850,1949,2020-04-09,2,39.75
3851,1281,2023-05-20,2,37.99
3852,1655,2023-06-20,2,45.2
3853,1175,2021-11-21,2,65.89
3854,1424,2023-10-07,2,28.36
3855,813,2023-10-19,2,37.8
3856,45,2020-11-02,2,56.89
3857,775,2024-05-01,2,26.84
3858,1367,2023-04-25,2,27.23
3859,234,2021-10-29,2,36.64
3860,1690,2024-06-22,2,17.01
3861,1170,2021-10-03,2,33.53
3862,800,2024-03-16,2,39.17
3863,32,2020-08-01,2,34.06
3864,1957,2023-02-24,2,20.09
3865,350,2025-01-06,2,34.12
3866,703,2020-10-02,2,61.09
3867,1464,2020-06-09,2,67.76
3868,625,2020-08-05,2,42.37
3869,469,2023-04-20,2,33.03
3870,165,2024-05-10,2,31.58
3871,1385,2020-06-18,2,29.88
3872,1483,2021-08-15,2,33.71
3873,179,2024-02-16,2,29.35
3874,922,2023-09-10,2,43.4
3875,74,2021-12-17,2,28.64
3876,674,2024-04-18,2,23.72
3877,1830,2022-05-16,2,41.59
3878,1836,2021-06-24,2,49.19
3879,1932,2020-06-08,2,48.73
3880,1332,2020-06-20,2,47.32
3881,318,2022-03-18,2,41.53
3882,1506,2021-09-03,2,38.77
3883,928,2025-02-07,2,30.61
3884,1475,2023-11-13,2,55.48
3885,859,2022-02-17,2,79.15
3886,765,2021-09-14,2,31.4
3887,356,2024-11-28,2,50.9
3888,617,2022-07-05,2,63.37
3889,943,2021-06-05,2,37.68
3890,960,2023-01-19,2,46.09
3891,1385,2020-09-06,2,40.62
3892,398,2021-01-25,2,55.04
3893,427,2021-03-02,2,25.0
3894,1702,2024-10-14,2,59.66
3895,807,2022-03-20,2,39.08
3896,201,2022-06-08,2,52.13
3897,149,2022-01-29,2,28.83
3898,1120,2023-04-22,2,45.04
3899,83,2024-08-17,2,38.48
3900,180,2021-12-16,2,47.98
3901,1939,2024-06-04,2,26.32
3902,195,2022-07-07,2,28.3
3903,696,2022-01-13,2,22.09
3904,254,2021-06-16,2,40.56
3905,730,2021-06-15,2,37.21
3906,950,2021-06-18,2,30.8
3907,1326,2023-04-12,2,31.19
3908,1020,2020-02-04,2,35.04
3909,465,2020-12-29,2,37.69
3910,1476,2024-12-14,2,43.7
3911,312,2022-11-17,2,36.49
3912,242,2022-02-25,2,53.98
3913,541,2022-08-31,2,27.16
3914,1179,2024-03-14,2,36.64
3915,313,2020-03-31,2,54.59
3916,1789,2020-04-11,2,40.92
3917,1317,2022-05-25,2,32.6
3918,1282,2022-08-12,2,30.11
3919,1006,2020-07-31,2,29.01
3920,1655,2023-05-12,2,41.06
3921,165,2023-05-03,2,41.16
3922,1017,2022-02-08,2,50.19
3923,1584,2023-01-20,2,18.59
3924,1318,2020-06-30,2,41.23
3925,1896,2021-11-28,2,50.68
3926,675,2023-03-09,2,36.74
3927,1774,2023-05-05,2,22.61
3928,1687,2024-06-19,2,66.86
3929,1204,2024-02-24,2,59.81
3930,1858,2021-12-15,2,76.5
3931,457,2021-10-21,2,58.78
3932,667,2022-08-09,2,44.89
3933,1593,2020-04-14,2,23.96
3934,824,2020-02-05,2,28.15
3935,1549,2024-05-28,2,20.86
3936,1990,2021-05-25,2,41.22
3937,38,2025-01-09,2,31.46
3938,986,2021-04-28,2,44.83
3939,1062,2021-10-11,2,36.65
3940,1204,2022-01-27,2,24.58
3941,1072,2025-01-10,2,28.12
3942,68,2023-02-15,2,23.37
3943,1209,2020-12-09,2,52.12
3944,1910,2022-12-26,2,30.04
3945,278,2021-07-06,2,29.65
3946,210,2024-11-07,2,39.46
3947,503,2024-11-09,2,31.09
3948,933,2024-06-12,2,31.06
3949,689,2023-08-16,2,37.45
3950,1640,2023-10-29,2,27.38
3951,1818,2022-10-30,2,75.45
3952,1641,2020-03-28,2,50.06
3953,1463,2022-05-25,2,34.2
3954,395,2023-12-05,2,38.41
3955,631,2020-03-06,2,34.28
3956,831,2022-11-27,2,19.31
3957,891,2023-07-13,2,48.4
3958,1307,2024-02-19,2,63.84
3959,817,2022-04-10,2,80.54
3960,1707,2023-08-24,2,32.53
3961,1055,2023-12-04,2,51.08
3962,1896,2024-04-23,2,45.29
3963,82,2024-07-03,2,26.63
3964,1204,2020-07-28,2,32.49
3965,1380,2020-09-20,2,30.7
3966,1037,2021-12-29,2,33.78
3967,534,2020-10-14,2,45.43
3968,1877,2020-02-21,2,22.47
3969,1028,2024-05-07,2,35.64
3970,1880,2024-04-27,2,53.01
3971,1629,2023-10-20,2,46.87
3972,1880,2022-10-21,2,50.06
3973,667,2023-02-11,2,46.57
3974,1242,2023-10-31,2,54.74
3975,1229,2021-01-03,2,36.92
3976,966,2024-08-08,2,32.14
3977,973,2024-08-24,2,31.23
3978,272,2024-06-29,2,64.36
3979,1141,2023-07-03,2,54.18
3980,1919,2021-08-30,2,53.7
3981,142,2022-07-23,2,37.7
3982,766,2022-02-05,2,40.53
3983,583,2023-05-29,2,31.19
3984,1816,2020-03-07,2,27.87
3985,1046,2021-02-17,2,75.17
3986,1532,2022-01-30,2,34.87
3987,1775,2023-09-21,2,25.85
3988,1563,2023-02-16,2,25.7
3989,424,2020-09-11,2,27.06
3990,443,2021-06-13,2,19.99
3991,740,2024-09-11,2,32.77
3992,213,2020-02-06,2,33.34
3993,129,2020-05-21,2,39.96
3994,1437,2021-12-26,2,42.27
3995,255,2021-11-21,2,51.27
3996,1548,2023-07-01,2,40.38
3997,1190,2024-12-09,2,35.3
3998,1991,2020-11-13,2,40.51
3999,54,2022-11-29,2,41.17
4000,804,2022-07-02,2,32.9
4001,47,2022-11-22,2,39.65
4002,571,2020-06-26,2,22.7
4003,1819,2020-10-27,2,47.37
4004,1739,2022-04-12,2,42.77
4005,1199,2024-06-28,2,43.54
4006,1222,2023-11-06,2,29.99
4007,270,2024-06-03,2,32.02
4008,332,2022-01-12,2,25.42
4009,633,2023-07-23,2,36.32
4010,686,2022-10-06,2,26.89
4011,606,2021-06-12,2,34.14
4012,498,2022-06-28,2,35.57
4013,842,2021-05-09,2,45.75
4014,1971,2020-03-22,2,49.65
4015,458,2021-12-24,2,60.03
4016,1124,2024-05-25,2,31.82
4017,1961,2021-11-03,2,46.81
4018,708,2020-09-25,2,37.26
4019,169,2023-10-26,2,59.93
4020,1856,2021-06-09,2,32.05
4021,179,2020-04-16,2,32.89
4022,467,2024-11-19,2,42.35
4023,363,2021-12-18,2,43.4
4024,1470,2020-11-02,2,52.38
4025,1441,2022-01-14,2,31.24
4026,132,2023-06-03,2,28.9
4027,1847,2021-02-04,2,30.71
4028,1213,2020-10-01,2,18.36
4029,521,2023-10-24,2,43.37
4030,660,2024-07-17,2,66.47
4031,290,2023-11-03,2,35.39
4032,1545,2024-06-02,2,52.47
4033,1961,2021-12-02,2,47.47
4034,1903,2023-03-30,2,37.38
4035,335,2022-09-15,2,37.49
4036,637,2021-02-05,2,42.49
4037,992,2021-07-20,2,49.57
4038,150,2021-10-30,2,25.78
4039,1366,2020-01-05,2,24.52
4040,183,2020-01-24,2,43.1
4041,1171,2022-01-12,2,36.43
4042,1426,2024-01-14,2,49.66
4043,150,2024-01-04,2,24.3
4044,530,2024-01-09,2,37.76
4045,1835,2023-02-13,2,31.75
4046,1584,2022-01-12,2,27.94
4047,49,2023-09-24,2,44.24
4048,972,2021-04-19,2,21.22
4049,1464,2020-02-06,2,26.91
4050,359,2020-04-19,2,42.59
4051,392,2020-02-16,2,17.47
4052,286,2024-06-08,2,45.43
4053,1282,2022-06-28,2,44.07
4054,1201,2021-09-05,2,67.27
4055,676,2023-06-17,2,32.53
4056,598,2024-02-14,2,35.78
4057,1535,2021-10-03,2,61.2
4058,664,2022-03-29,2,23.67
4059,84,2025-02-11,2,46.46
4060,1131,2024-04-05,2,32.53
4061,1487,2021-04-12,2,22.8
4062,296,2022-09-18,2,35.34
4063,1315,2023-04-29,2,57.29
4064,428,2021-11-23,2,32.65
4065,657,2021-01-19,2,21.16
4066,1881,2021-03-26,2,65.84
4067,776,2023-08-06,2,23.56
4068,82,2021-12-14,2,31.92
4069,1625,2021-08-24,2,36.49
4070,1300,2025-01-28,2,35.02
4071,157,2024-10-22,2,28.59
4072,841,2021-02-01,2,43.71
4073,1372,2024-08-28,2,35.26
4074,416,2022-06-01,2,29.86
4075,1066,2023-04-02,2,28.15
4076,1785,2020-06-15,2,39.79
4077,1823,2021-01-08,2,38.51
4078,1500,2023-04-11,2,51.02
4079,1315,2023-07-23,2,40.43
4080,1910,2020-07-16,2,26.38
4081,659,2021-06-16,2,33.59
4082,635,2024-10-03,2,27.38
4083,964,2023-02-14,2,49.04
4084,928,2025-01-22,2,21.95
4085,495,2023-05-08,2,65.22
4086,1720,2020-01-16,2,33.81
4087,857,2023-04-07,2,36.63
4088,1181,2024-08-16,2,33.87
4089,1621,2021-02-08,2,50.38
4090,1944,2021-09-01,2,38.0
4091,833,2021-04-30,2,25.45
4092,25,2023-10-07,2,24.92
4093,995,2024-10-30,2,34.97
4094,240,2022-05-25,2,33.39
4095,79,2024-10-07,2,26.83
4096,921,2021-07-09,2,43.25
4097,666,2023-08-27,2,26.68
4098,1448,2023-10-02,2,44.11
4099,1016,2020-01-13,2,31.48
4100,1021,2020-01-27,2,45.66
4101,759,2024-02-07,2,52.65
4102,1346,2023-12-18,2,23.08
4103,1501,2023-05-24,2,28.59
4104,1614,2022-05-05,2,56.66
4105,379,2020-11-15,2,29.34
4106,569,2024-12-24,2,31.39
4107,377,2023-05-13,2,39.13
4108,1873,2023-04-14,2,27.35
4109,313,2022-01-29,2,65.09
4110,1514,2020-06-12,2,29.83
4111,854,2023-08-20,2,25.29
4112,1947,2021-09-04,2,32.32
4113,122,2020-07-01,2,45.42
4114,518,2025-01-30,2,25.35
4115,1624,2024-03-14,2,38.59
4116,244,2022-10-01,2,43.0
4117,694,2022-11-20,2,52.82
4118,1473,2024-03-25,2,26.98
4119,1732,2022-07-15,2,18.07
4120,1802,2020-10-05,2,33.85
4121,173,2020-12-12,2,19.91
4122,1148,2022-06-19,2,49.68
4123,1011,2024-11-05,2,22.21
4124,1347,2023-01-25,2,40.38
4125,1082,2021-11-27,2,37.67
4126,46,2020-07-14,2,27.43
4127,1785,2023-03-03,2,23.78
4128,429,2021-05-18,2,27.41
4129,1444,2020-10-31,2,53.73
4130,1739,2024-12-28,2,36.91
4131,1968,2024-11-06,2,44.82
4132,1570,2024-04-19,2,30.31
4133,753,2024-09-13,2,26.26
4134,53,2020-03-20,2,41.59
4135,1109,2024-01-08,2,26.22
4136,1616,2020-03-25,2,30.9
4137,1192,2024-11-01,2,31.71
4138,1097,2020-07-22,2,46.38
4139,1699,2021-11-11,2,64.0
4140,1378,2021-09-23,2,51.71
4141,1850,2021-02-02,2,26.42
4142,1224,2020-10-09,2,26.71
4143,1585,2021-09-07,2,33.12
4144,1610,2022-10-16,2,28.44
4145,242,2023-01-25,2,51.61
4146,249,2024-10-27,2,24.85
4147,1438,2024-03-31,2,42.66
4148,1690,2024-08-29,2,38.16
4149,1437,2021-11-02,2,27.94
4150,1870,2023-05-13,2,23.33
4151,1650,2024-12-15,2,63.94
4152,958,2023-02-03,2,33.41
4153,1628,2022-03-14,2,33.57
4154,1697,2020-09-02,2,31.55
4155,203,2024-02-02,2,43.05
4156,178,2025-01-13,2,65.37
4157,1287,2022-01-17,2,33.45
4158,77,2023-06-03,2,52.38
4159,1222,2020-03-30,2,48.33
4160,537,2020-06-16,2,41.67
4161,229,2024-09-08,2,19.23
4162,621,2021-02-20,2,20.09
4163,1992,2023-10-07,2,25.78
4164,1998,2023-08-02,2,21.81
4165,1531,2024-08-02,2,33.21
4166,1384,2023-03-16,2,25.01
4167,1267,2023-01-02,2,32.34
4168,722,2021-05-31,2,39.23
4169,396,2022-07-01,2,31.6
4170,522,2024-08-02,2,43.76
4171,613,2021-07-14,2,25.51
4172,810,2023-10-03,2,35.43
4173,1343,2020-09-27,2,46.03
4174,1198,2022-10-11,2,36.62
4175,1443,2021-08-24,2,60.99
4176,534,2020-01-18,2,32.23
4177,818,2022-12-22,2,24.04
4178,1035,2021-03-15,2,46.85
4179,1076,2025-01-20,2,54.9
4180,134,2020-06-28,2,64.87
4181,299,2020-06-21,2,40.53
4182,1402,2022-08-18,2,37.0
4183,1589,2023-04-12,2,29.45
4184,1038,2024-11-12,2,38.73
4185,390,2021-03-11,2,62.47
4186,195,2022-05-29,2,46.73
4187,1568,2024-03-12,2,36.2
4188,830,2022-01-23,2,36.13
4189,332,2023-11-27,2,26.21
4190,1724,2022-10-19,2,44.06
4191,1822,2022-09-03,2,44.85
4192,88,2021-04-17,2,50.56
4193,418,2020-04-27,2,33.82
4194,1650,2022-10-16,2,51.47
4195,1937,2021-01-21,2,65.45
4196,1191,2023-02-07,2,22.28
4197,1695,2021-03-25,2,27.88
4198,1656,2022-03-18,2,54.21
4199,1488,2021-12-02,2,33.18
4200,1122,2021-12-23,2,31.74
4201,889,2024-11-28,2,63.65
4202,1132,2021-07-31,2,39.36
4203,650,2020-10-26,2,23.72
4204,25,2023-07-20,2,22.72
4205,1329,2024-11-06,2,31.72
4206,1257,2022-04-21,2,46.64
4207,214,2021-09-18,2,40.16
4208,634,2023-07-29,2,52.1
4209,1706,2022-03-02,2,39.51
4210,783,2020-03-15,2,22.32
4211,178,2024-02-04,2,30.79
4212,371,2023-07-29,2,43.98
4213,452,2022-09-18,2,53.21
4214,885,2025-02-03,2,38.74
4215,4,2020-02-20,2,22.9
4216,1749,2020-07-05,2,38.87
4217,983,2022-07-24,2,50.23
4218,787,2021-01-21,2,41.3
4219,84,2023-01-29,2,42.07
4220,582,2024-11-26,2,35.9
4221,1924,2025-02-04,2,22.55
4222,1418,2021-09-16,2,27.66
4223,1812,2020-09-07,2,16.96
4224,1887,2023-08-09,2,24.41
4225,109,2023-12-03,2,39.39
4226,1478,2020-07-26,2,41.35
4227,1683,2020-08-13,2,42.33
4228,1853,2021-08-13,2,38.78
4229,62,2020-09-09,2,42.58
4230,817,2020-10-25,2,37.04
4231,665,2020-10-27,2,37.95
4232,485,2023-08-30,2,32.94
4233,724,2020-10-31,2,30.65
4234,1791,2024-06-24,2,61.12
4235,513,2022-04-21,2,47.64
4236,1677,2024-11-28,2,42.28
4237,330,2024-01-03,2,25.65
4238,1844,2021-12-13,2,32.07
4239,382,2023-11-02,2,36.01
4240,1737,2022-12-03,2,28.4
4241,1865,2021-06-11,2,27.7
4242,1528,2021-11-15,2,59.98
4243,798,2022-09-22,2,31.8
4244,327,2023-03-02,2,41.93
4245,1878,2022-07-03,2,38.71
4246,169,2021-10-07,2,40.82
4247,394,2020-02-11,2,35.43
4248,752,2022-11-16,2,41.35
4249,474,2022-08-29,2,71.86
4250,1903,2020-06-17,2,30.56
4251,1576,2024-01-05,2,21.69
4252,1914,2023-10-07,2,15.26
4253,508,2021-04-06,2,32.26
4254,1470,2020-07-10,2,37.53
4255,1319,2022-06-19,2,55.55
4256,980,2021-09-10,2,42.9
4257,1867,2023-04-11,2,45.05
4258,503,2024-11-29,2,45.79
4259,1555,2021-07-12,2,27.28
4260,1088,2024-12-20,2,32.4
4261,1219,2023-05-31,2,42.41
4262,1087,2023-08-22,2,52.52
4263,641,2022-10-31,2,36.65
4264,1886,2021-11-28,2,52.97
4265,1706,2020-04-14,2,33.41
4266,1320,2020-12-17,2,41.13
4267,900,2020-07-29,2,22.34
4268,1432,2021-02-02,2,49.27
4269,1963,2024-01-30,2,17.36
4270,575,2021-05-18,2,38.56
4271,1850,2022-07-13,2,47.14
4272,1299,2021-01-29,2,38.12
4273,99,2021-10-11,2,17.4
4274,821,2020-07-13,2,36.55
4275,250,2024-03-25,2,65.1
4276,933,2021-06-26,2,45.01
4277,50,2020-08-13,2,53.27
4278,265,2023-05-22,2,64.23
4279,1653,2021-10-18,2,25.33
4280,569,2024-12-08,2,26.27
4281,796,2024-08-31,2,49.49
4282,1296,2020-03-25,2,37.98
4283,64,2022-07-19,2,27.47
4284,1673,2024-11-15,2,34.13
4285,427,2020-03-25,2,74.01
4286,1327,2022-11-08,2,36.33
4287,1598,2021-04-21,2,28.94
4288,1806,2022-02-09,2,35.9
4289,689,2024-04-28,2,31.5
4290,235,2022-12-23,2,51.28
4291,189,2020-06-25,2,34.68
4292,1556,2023-09-10,2,41.78
4293,644,2023-11-26,2,29.29
4294,158,2021-09-26,2,38.96
4295,1621,2022-12-03,2,48.54
4296,1947,2024-06-30,2,41.24
4297,124,2024-08-11,2,34.44
4298,390,2024-09-19,2,25.25
4299,1635,2024-03-13,2,39.84
4300,688,2021-07-13,2,19.99
4301,632,2024-10-03,2,30.59
4302,1770,2021-12-16,2,40.46
4303,1240,2023-11-07,2,42.92
4304,787,2022-07-22,2,27.85
4305,1604,2023-02-26,2,31.24
4306,230,2022-11-24,2,68.25
4307,526,2021-09-07,2,26.84
4308,381,2021-05-08,2,31.22
4309,2000,2020-03-27,2,28.62
4310,581,2021-08-25,2,31.98
4311,1404,2020-12-26,2,32.12
4312,1918,2024-10-22,2,43.88
4313,1234,2022-11-21,2,27.06
4314,1726,2024-08-30,2,23.69
4315,1527,2022-12-29,2,32.74
4316,1577,2022-08-01,2,67.9
4317,483,2022-07-19,2,24.07
4318,963,2020-05-10,2,57.76
4319,639,2022-02-24,2,48.74
4320,449,2022-05-26,2,52.91
4321,1798,2025-01-27,2,21.68
4322,1452,2024-11-17,2,41.17
4323,1357,2024-09-04,2,48.32
4324,431,2021-09-05,2,40.26
4325,1303,2021-12-21,2,24.66
4326,776,2020-07-05,2,33.88
4327,840,2022-09-14,2,27.07
4328,643,2022-10-05,2,41.04
4329,516,2020-05-31,2,32.73
4330,1897,2022-01-23,2,51.12
4331,1646,2024-06-08,2,38.64
4332,1268,2022-08-31,2,53.84
4333,535,2021-06-07,2,35.62
4334,1564,2022-09-12,2,27.58
4335,1998,2022-05-15,2,46.87
4336,1570,2024-01-19,2,46.22
4337,1618,2020-07-10,2,34.94
4338,1605,2020-06-07,2,88.84
4339,571,2022-11-19,2,33.93
4340,1708,2020-06-15,2,25.16
4341,889,2022-03-07,2,47.5
4342,1699,2021-08-18,2,29.28
4343,1437,2023-03-02,2,21.05
4344,1830,2023-02-28,2,59.78
4345,44,2020-04-18,2,39.29
4346,1774,2023-07-27,2,38.25
4347,811,2024-09-08,2,52.6
4348,781,2023-01-18,2,37.48
4349,885,2021-09-25,2,36.69
4350,1714,2024-01-06,2,34.09
4351,1553,2020-11-09,2,25.86
4352,1549,2020-02-25,2,40.61
4353,524,2023-09-09,2,37.6
4354,815,2023-05-01,2,25.06
4355,1082,2022-05-13,2,24.7
4356,825,2024-12-30,2,26.19
4357,434,2021-08-15,2,46.23
4358,1738,2023-01-05,2,35.18
4359,1142,2025-02-10,2,55.54
4360,1832,2021-01-20,2,68.61
4361,1489,2024-05-21,2,46.23
4362,1437,2020-05-29,2,34.52
4363,1113,2021-08-27,2,54.76
4364,1335,2020-12-24,2,54.65
4365,498,2020-09-16,2,39.56
4366,1524,2021-02-21,2,37.28
4367,898,2021-12-26,2,31.02
4368,173,2021-10-17,2,28.49
4369,1680,2020-10-10,2,41.93
4370,333,2022-10-19,2,52.42
4371,1462,2022-02-16,2,26.82
4372,1301,2022-03-28,2,30.38
4373,924,2021-09-25,2,58.85
4374,233,2025-01-26,2,20.04
4375,1037,2023-05-26,2,63.96
4376,1616,2020-02-12,2,67.14
4377,1598,2024-07-31,2,16.73
4378,1957,2024-06-21,2,45.19
4379,1950,2020-05-15,2,47.75
4380,486,2022-09-04,2,41.24
4381,694,2021-12-19,2,54.18
4382,1350,2021-03-28,2,33.76
4383,921,2020-07-28,2,41.29
4384,1825,2024-06-15,2,100.18
4385,468,2021-11-15,2,42.98
4386,685,2023-05-16,2,71.2
4387,1253,2022-04-18,2,30.52
4388,1495,2024-12-27,2,52.92
4389,1009,2023-02-20,2,32.93
4390,92,2021-02-26,2,49.05
4391,414,2023-12-10,2,26.13
4392,330,2024-11-23,2,40.27
4393,50,2020-01-09,2,39.67
4394,719,2022-07-08,2,30.34
4395,642,2020-11-10,2,35.26
4396,242,2020-01-13,2,49.12
4397,1876,2023-09-20,2,31.72
4398,677,2024-12-06,2,33.62
4399,1252,2023-01-18,2,31.88
4400,123,2023-05-08,2,21.71
4401,247,2024-06-19,2,25.03
4402,1409,2024-03-07,2,57.61
4403,1372,2020-05-24,2,35.31
4404,918,2023-12-03,2,31.29
4405,283,2021-10-06,2,28.18
4406,1168,2021-09-30,2,33.06
4407,238,2024-03-18,2,47.13
4408,200,2023-04-13,2,37.66
4409,318,2023-04-26,2,28.17
4410,1713,2023-04-15,2,38.53
4411,1676,2022-05-30,2,30.15
4412,1635,2022-05-24,2,44.54
4413,1583,2023-06-17,2,34.35
4414,1246,2022-01-08,2,57.03
4415,471,2022-12-11,2,40.4
4416,1746,2022-08-06,2,82.09
4417,1736,2025-02-07,2,51.05
4418,11,2024-01-02,2,39.67
4419,108,2023-10-18,2,52.98
4420,1958,2020-03-29,2,49.69
4421,1965,2023-06-04,2,64.91
4422,818,2024-03-09,2,23.43
4423,1302,2022-03-23,2,57.97
4424,1340,2023-12-11,2,39.58
4425,1022,2021-11-30,2,57.8
4426,961,2023-11-14,2,35.35
4427,564,2021-03-06,2,30.84
4428,666,2022-09-06,2,26.95
4429,277,2020-08-30,2,44.74
4430,1588,2021-07-09,2,26.09
4431,1056,2024-03-03,2,47.37
4432,999,2020-08-28,2,17.07
4433,333,2020-04-13,2,46.19
4434,1586,2024-02-21,2,66.29
4435,1237,2024-08-18,2,31.97
4436,1384,2020-11-17,2,59.81
4437,469,2022-05-22,2,52.01
4438,772,2023-01-06,2,47.03
4439,651,2023-02-21,2,36.01
4440,1333,2020-06-05,2,35.26
4441,67,2023-01-22,2,27.76
4442,1754,2022-01-03,2,58.96
4443,623,2021-06-28,2,30.09
4444,1243,2023-08-05,2,37.12
4445,1970,2023-02-03,2,49.92
4446,1822,2023-12-11,2,53.74
4447,1937,2020-04-28,2,37.59
4448,1120,2025-01-31,2,51.41
4449,691,2023-10-10,2,49.32
4450,162,2021-12-30,2,46.99
4451,1512,2024-07-10,2,66.63
4452,1616,2024-03-27,2,25.89
4453,1105,2022-07-26,2,41.07
4454,746,2020-07-02,2,39.84
4455,1339,2024-10-16,2,43.69
4456,460,2021-12-09,2,40.18
4457,689,2022-03-26,2,63.02
4458,192,2020-06-20,2,41.66
4459,899,2021-08-05,2,23.37
4460,189,2021-07-03,2,46.85
4461,430,2022-09-15,2,55.07
4462,465,2022-10-24,2,25.34
4463,1317,2023-10-11,2,48.49
4464,656,2022-06-27,2,20.29
4465,1138,2020-11-05,2,19.57
4466,1068,2021-05-23,2,54.11
4467,553,2021-12-17,2,25.98
4468,416,2024-11-25,2,45.09
4469,585,2021-02-27,2,23.72
4470,1417,2022-02-20,2,31.74
4471,854,2022-01-11,2,34.86
4472,1142,2023-03-06,2,30.58
4473,1890,2024-03-12,2,37.18
4474,117,2024-07-21,2,42.44
4475,1100,2024-04-23,2,23.4
4476,961,2020-04-27,2,34.43
4477,1145,2021-09-19,2,33.95
4478,705,2022-06-05,2,26.29
4479,1358,2020-02-25,2,21.8
4480,1500,2022-03-29,2,52.27
4481,550,2024-10-15,2,57.27
4482,1573,2024-09-15,2,17.87
4483,516,2022-10-12,2,41.0
4484,1248,2023-06-21,2,26.09
4485,177,2023-04-14,2,51.49
4486,859,2020-10-09,2,44.85
4487,833,2024-08-08,2,30.46
4488,340,2023-07-07,2,32.41
4489,544,2020-08-10,2,31.64
4490,1967,2021-08-14,2,27.34
4491,249,2023-10-13,2,39.6
4492,522,2022-09-30,2,35.12
4493,820,2023-05-27,2,54.36
4494,1647,2022-12-05,2,35.45
4495,1715,2021-08-31,2,30.58
4496,1265,2020-03-12,2,74.6
4497,1666,2020-07-08,2,35.97
4498,960,2020-04-29,2,35.75
4499,390,2022-07-13,2,42.64
4500,840,2023-01-09,2,20.36
4501,1636,2022-06-19,2,33.27
4502,425,2024-04-05,2,28.65
4503,446,2023-03-17,2,29.05
4504,1532,2021-12-03,2,48.86
4505,940,2024-05-14,2,26.76
4506,1469,2022-11-10,2,19.8
4507,396,2022-05-08,2,48.9
4508,1977,2021-04-06,2,39.47
4509,1116,2020-02-19,2,55.86
4510,1328,2021-08-09,2,36.17
4511,287,2022-05-24,2,29.2
4512,639,2021-08-02,2,41.87
4513,1517,2022-10-11,2,56.85
4514,101,2020-03-26,2,39.56
4515,1068,2020-04-16,2,27.39
4516,729,2022-04-04,2,39.21
4517,1845,2022-12-18,2,32.25
4518,1849,2024-05-08,2,45.7
4519,1169,2024-03-26,2,22.53
4520,1786,2023-03-13,2,26.33
4521,1830,2020-12-29,2,36.99
4522,15,2023-11-21,2,20.96
4523,414,2021-08-20,2,42.44
4524,572,2020-02-22,2,37.86
4525,1045,2021-07-08,2,34.19
4526,844,2024-10-25,2,39.04
4527,1201,2024-02-26,2,50.47
4528,1584,2022-01-12,2,53.73
4529,1652,2022-07-23,2,44.58
4530,37,2021-06-08,2,33.67
4531,1532,2020-10-15,2,39.62
4532,1197,2022-04-05,2,23.36
4533,639,2023-10-14,2,33.09
4534,1979,2024-10-05,2,29.45
4535,1317,2020-08-20,2,45.12
4536,128,2021-03-09,2,27.42
4537,1012,2022-10-04,2,34.91
4538,1772,2022-02-23,2,25.5
4539,686,2023-08-08,2,35.49
4540,2,2024-02-27,2,23.98
4541,990,2021-11-21,2,22.93
4542,1007,2023-08-03,2,31.9
4543,1415,2020-06-09,2,28.25
4544,260,2022-03-14,2,35.82
4545,160,2020-08-08,2,40.16
4546,1357,2021-11-07,2,25.86
4547,1196,2023-04-28,2,21.82
4548,1453,2021-01-12,2,53.28
4549,783,2021-05-10,2,36.85
4550,240,2022-07-20,2,25.4
4551,719,2023-03-01,2,45.06
4552,1739,2021-12-30,2,28.47
4553,383,2020-03-31,2,42.19
4554,217,2024-05-10,2,35.04
4555,480,2024-02-24,2,23.63
4556,1066,2023-07-27,2,25.95
4557,1606,2024-10-04,2,28.95
4558,1592,2023-08-06,2,35.29
4559,61,2021-08-04,2,66.1
4560,1939,2021-01-23,2,44.84
4561,207,2024-04-06,2,31.82
4562,1507,2023-07-02,2,40.11
4563,1561,2022-12-29,2,27.62
4564,750,2021-11-05,2,68.01
4565,1781,2020-12-11,2,31.92
4566,309,2021-10-02,2,52.1
4567,487,2024-07-01,2,36.13
4568,1339,2023-06-08,2,44.51
4569,1548,2024-11-17,2,38.53
4570,696,2022-07-11,2,20.64
4571,503,2020-03-14,2,27.26
4572,1156,2022-11-06,2,76.27
4573,615,2020-09-02,2,54.87
4574,1424,2021-05-29,2,25.81
4575,523,2021-05-07,2,68.66
4576,355,2021-03-30,2,27.19
4577,1319,2021-04-25,2,30.58
4578,1841,2022-10-11,2,27.24
4579,1166,2023-07-12,2,31.17
4580,1178,2021-10-16,2,50.05
4581,1750,2023-07-26,2,59.68
4582,1483,2023-02-16,2,39.6
