id_articolo,id_ordine,id_linea,codice_partita,numerosequenziale,costo
3383,1692,5,381,1,14.41
3384,1692,2,237,2,12.11
3385,1693,9,277,1,10.49
3386,1693,2,927,2,16.57
3387,1694,2,596,1,19.09
3388,1694,1,818,2,13.97
3389,1695,7,800,1,24.09
3390,1695,1,324,2,15.46
3391,1696,10,166,1,37.37
3392,1696,10,97,2,13.03
3393,1697,6,440,1,32.95
3394,1697,10,831,2,35.34
3395,1698,1,147,1,11.98
3396,1698,6,598,2,16.81
3397,1699,7,690,1,13.19
3398,1699,7,16,2,15.05
3399,1700,4,720,1,26.45
3400,1700,9,685,2,18.36
3401,1701,9,323,1,13.93
3402,1701,6,933,2,9.85
3403,1702,7,733,1,20.53
3404,1702,7,121,2,22.07
3405,1703,7,121,1,22.07
3406,1703,10,693,2,26.72
3407,1704,6,401,1,6.99
3408,1704,8,422,2,38.03
3409,1705,5,860,1,15.36
3410,1705,1,486,2,33.37
3411,1706,4,85,1,7.88
3412,1706,9,54,2,6.39
3413,1707,9,743,1,14.38
3414,1707,9,437,2,25.07
3415,1708,9,272,1,10.03
3416,1708,6,177,2,13.46
3417,1709,1,311,1,8.52
3418,1709,7,298,2,8.61
3419,1710,7,911,1,40.91
3420,1710,7,201,2,9.81
3421,1711,1,781,1,21.37
3422,1711,4,909,2,22.5
3423,1712,10,166,1,37.37
3424,1712,4,347,2,19.32
3425,1713,6,637,1,37.22
3426,1713,3,623,2,16.61
3427,1714,8,319,1,26.89
3428,1714,4,594,2,19.75
3429,1715,4,619,1,12.15
3430,1715,5,243,2,9.53
3431,1716,10,340,1,15.52
3432,1716,8,942,2,14.56
3433,1717,7,666,1,12.65
3434,1717,4,686,2,9.61
3435,1718,3,777,1,17.97
3436,1718,7,179,2,22.45
3437,1719,3,900,1,13.63
3438,1719,10,189,2,8.05
3439,1720,2,611,1,11.38
3440,1720,10,683,2,17.36
3441,1721,3,30,1,12.78
3442,1721,7,684,2,27.74
3443,1722,9,375,1,7.4
3444,1722,6,484,2,12.76
3445,1723,6,751,1,15.27
3446,1723,7,907,2,9.37
3447,1724,5,181,1,17.42
3448,1724,7,361,2,9.0
3449,1725,8,41,1,13.74
3450,1725,10,732,2,14.66
3451,1726,7,800,1,24.09
3452,1726,8,70,2,11.25
3453,1727,7,328,1,17.8
3454,1727,5,247,2,15.78
3455,1728,7,584,1,34.49
3456,1728,9,652,2,10.88
3457,1729,1,324,1,15.46
3458,1729,9,101,2,51.15
3459,1730,10,925,1,22.02
3460,1730,8,117,2,11.66
3461,1731,1,240,1,24.34
3462,1731,5,199,2,20.65
3463,1732,1,423,1,11.52
3464,1732,1,659,2,33.5
3465,1733,7,513,1,18.2
3466,1733,7,116,2,22.84
3467,1734,1,318,1,37.21
3468,1734,5,289,2,13.06
3469,1735,4,625,1,18.2
3470,1735,3,614,2,16.83
3471,1736,3,190,1,26.51
3472,1736,1,835,2,12.37
3473,1737,8,906,1,12.55
3474,1737,7,125,2,11.62
3475,1738,10,931,1,15.83
3476,1738,6,735,2,12.23
3477,1739,4,745,1,13.95
3478,1739,1,364,2,19.11
3479,1740,4,914,1,14.91
3480,1740,5,22,2,20.79
3481,1741,1,43,1,5.88
3482,1741,6,770,2,12.2
3483,1742,1,5,1,30.67
3484,1742,3,473,2,15.2
3485,1743,5,802,1,25.42
3486,1743,10,17,2,15.35
3487,1744,7,973,1,12.12
3488,1744,2,20,2,15.72
3489,1745,6,494,1,11.79
3490,1745,7,650,2,20.16
3491,1746,1,867,1,20.06
3492,1746,8,420,2,12.64
3493,1747,1,348,1,22.46
3494,1747,4,969,2,20.45
3495,1748,7,955,1,23.88
3496,1748,2,217,2,36.14
3497,1749,9,798,1,10.35
3498,1749,5,618,2,17.39
3499,1750,9,965,1,14.97
3500,1750,6,668,2,24.56
3501,1751,4,342,1,23.84
3502,1751,3,284,2,47.06
3503,1752,10,471,1,11.34
3504,1752,4,814,2,29.95
3505,1753,1,147,1,11.98
3506,1753,10,300,2,18.52
3507,1754,5,550,1,33.15
3508,1754,8,871,2,19.83
3509,1755,2,551,1,16.77
3510,1755,1,883,2,30.83
3511,1756,9,956,1,30.13
3512,1756,7,179,2,22.45
3513,1757,2,635,1,12.78
3514,1757,8,255,2,7.25
3515,1758,10,207,1,11.5
3516,1758,4,631,2,23.94
3517,1759,5,461,1,12.76
3518,1759,4,866,2,19.12
3519,1760,8,132,1,12.72
3520,1760,9,270,2,11.82
3521,1761,5,351,1,11.9
3522,1761,10,931,2,15.83
3523,1762,2,560,1,24.68
3524,1762,5,309,2,11.66
3525,1763,1,388,1,16.29
3526,1763,1,3,2,25.65
3527,1764,3,616,1,17.31
3528,1764,7,297,2,13.6
3529,1765,7,179,1,22.45
3530,1765,4,890,2,25.29
3531,1766,7,603,1,40.24
3532,1766,9,84,2,20.6
3533,1767,6,40,1,27.27
3534,1767,5,381,2,14.41
3535,1768,7,62,1,14.51
3536,1768,3,103,2,39.31
3537,1769,2,661,1,27.27
3538,1769,4,77,2,20.12
3539,1770,5,44,1,16.28
3540,1770,4,622,2,17.3
3541,1771,2,609,1,9.26
3542,1771,4,479,2,35.33
3543,1772,6,825,1,22.71
3544,1772,5,832,2,26.57
3545,1773,1,174,1,9.98
3546,1773,8,149,2,7.98
3547,1774,7,643,1,21.16
3548,1774,3,913,2,24.52
3549,1775,8,180,1,16.19
3550,1775,7,998,2,14.0
3551,1776,7,151,1,9.4
3552,1776,3,738,2,17.29
3553,1777,2,500,1,13.35
3554,1777,3,441,2,17.79
3555,1778,5,550,1,33.15
3556,1778,9,939,2,9.65
3557,1779,3,52,1,16.29
3558,1779,1,989,2,22.41
3559,1780,2,574,1,9.3
3560,1780,10,391,2,12.64
3561,1781,8,438,1,13.82
3562,1781,5,879,2,19.01
3563,1782,8,702,1,13.71
3564,1782,1,713,2,23.9
3565,1783,9,241,1,26.66
3566,1783,9,55,2,22.02
3567,1784,3,33,1,14.91
3568,1784,7,361,2,9.0
3569,1785,8,426,1,12.12
3570,1785,3,614,2,16.83
3571,1786,6,335,1,37.72
3572,1786,1,467,2,22.89
3573,1787,3,96,1,22.32
3574,1787,10,291,2,17.4
3575,1788,3,900,1,13.63
3576,1788,5,276,2,15.64
3577,1789,4,547,1,14.55
3578,1789,10,917,2,8.03
3579,1790,10,950,1,24.27
3580,1790,2,458,2,36.41
3581,1791,2,459,1,19.71
3582,1791,3,46,2,16.38
3583,1792,3,507,1,18.12
3584,1792,2,399,2,13.37
3585,1793,10,223,1,23.54
3586,1793,2,358,2,28.2
3587,1794,6,398,1,13.05
3588,1794,2,302,2,7.84
3589,1795,3,282,1,40.72
3590,1795,4,413,2,14.01
3591,1796,5,331,1,9.85
3592,1796,8,261,2,11.17
3593,1797,5,769,1,8.81
3594,1797,1,509,2,25.09
3595,1798,6,28,1,13.83
3596,1798,3,875,2,19.65
3597,1799,10,780,1,14.36
3598,1799,8,934,2,27.66
3599,1800,2,986,1,45.08
3600,1800,10,386,2,11.57
3601,1801,3,226,1,7.24
3602,1801,1,989,2,22.41
3603,1802,3,165,1,11.52
3604,1802,3,910,2,15.41
3605,1803,2,237,1,12.11
3606,1803,1,460,2,13.65
3607,1804,1,423,1,11.52
3608,1804,7,852,2,12.89
3609,1805,2,610,1,21.22
3610,1805,4,594,2,19.75
3611,1806,7,182,1,22.19
3612,1806,9,36,2,17.48
3613,1807,4,898,1,15.66
3614,1807,1,324,2,15.46
3615,1808,4,669,1,23.77
3616,1808,8,417,2,18.6
3617,1809,9,185,1,18.01
3618,1809,3,994,2,26.43
3619,1810,1,318,1,37.21
3620,1810,1,835,2,12.37
3621,1811,4,619,1,12.15
3622,1811,1,845,2,14.94
3623,1812,10,917,1,8.03
3624,1812,3,604,2,7.78
3625,1813,1,812,1,12.9
3626,1813,10,778,2,16.8
3627,1814,10,208,1,13.49
3628,1814,4,292,2,9.73
3629,1815,1,43,1,5.88
3630,1815,1,332,2,12.55
3631,1816,2,746,1,10.73
3632,1816,10,448,2,27.32
3633,1817,7,525,1,42.62
3634,1817,2,143,2,9.69
3635,1818,5,860,1,15.36
3636,1818,1,756,2,32.8
3637,1819,4,481,1,13.38
3638,1819,10,766,2,18.79
3639,1820,6,40,1,27.27
3640,1820,6,28,2,13.83
3641,1821,3,974,1,14.7
3642,1821,7,543,2,20.7
3643,1822,4,553,1,34.03
3644,1822,7,690,2,13.19
3645,1823,3,875,1,19.65
3646,1823,10,980,2,10.14
3647,1824,2,767,1,15.58
3648,1824,8,417,2,18.6
3649,1825,6,868,1,22.89
3650,1825,9,162,2,10.48
3651,1826,7,690,1,13.19
3652,1826,8,871,2,19.83
3653,1827,8,420,1,12.64
3654,1827,3,748,2,11.34
3655,1828,5,918,1,9.35
3656,1828,8,679,2,31.65
3657,1829,8,378,1,14.83
3658,1829,5,475,2,18.08
3659,1830,10,49,1,17.74
3660,1830,4,866,2,19.12
3661,1831,2,369,1,21.59
3662,1831,4,808,2,24.55
3663,1832,9,197,1,14.47
3664,1832,8,353,2,23.8
3665,1833,7,946,1,16.65
3666,1833,8,761,2,9.7
3667,1834,10,801,1,13.95
3668,1834,9,962,2,21.91
3669,1835,8,149,1,7.98
3670,1835,7,416,2,11.85
3671,1836,2,487,1,13.35
3672,1836,3,152,2,16.96
3673,1837,7,200,1,14.7
3674,1837,6,374,2,19.68
3675,1838,1,325,1,22.08
3676,1838,4,669,2,23.77
3677,1839,4,138,1,11.95
3678,1839,6,923,2,21.19
3679,1840,3,900,1,13.63
3680,1840,7,653,2,9.1
3681,1841,8,624,1,28.44
3682,1841,8,198,2,36.0
3683,1842,4,479,1,35.33
3684,1842,7,179,2,22.45
3685,1843,9,36,1,17.48
3686,1843,6,825,2,22.71
3687,1844,10,847,1,21.19
3688,1844,3,843,2,17.85
3689,1845,2,729,1,19.33
3690,1845,2,757,2,25.9
3691,1846,1,488,1,22.64
3692,1846,6,354,2,20.48
3693,1847,10,831,1,35.34
3694,1847,6,923,2,21.19
3695,1848,8,301,1,11.26
3696,1848,1,43,2,5.88
3697,1849,5,106,1,26.09
3698,1849,4,983,2,44.57
3699,1850,2,880,1,6.36
3700,1850,6,10,2,22.63
3701,1851,1,812,1,12.9
3702,1851,7,643,2,21.16
3703,1852,6,514,1,35.69
3704,1852,8,773,2,14.73
3705,1853,4,477,1,18.21
3706,1853,7,541,2,9.68
3707,1854,8,26,1,18.52
3708,1854,1,509,2,25.09
3709,1855,7,79,1,18.04
3710,1855,3,821,2,21.99
3711,1856,1,621,1,14.48
3712,1856,6,271,2,12.79
3713,1857,2,544,1,10.36
3714,1857,8,568,2,9.0
3715,1858,1,355,1,11.42
3716,1858,9,363,2,18.91
3717,1859,4,479,1,35.33
3718,1859,9,343,2,14.53
3719,1860,9,272,1,10.03
3720,1860,1,617,2,26.56
3721,1861,2,948,1,13.77
3722,1861,7,429,2,28.14
3723,1862,7,991,1,26.59
3724,1862,2,20,2,15.72
3725,1863,5,243,1,9.53
3726,1863,2,490,2,17.98
3727,1864,3,372,1,49.5
3728,1864,3,539,2,17.89
3729,1865,8,707,1,19.4
3730,1865,5,557,2,18.36
3731,1866,1,989,1,22.41
3732,1866,3,904,2,19.51
3733,1867,3,86,1,14.74
3734,1867,7,153,2,19.12
3735,1868,4,755,1,15.69
3736,1868,7,886,2,12.91
3737,1869,1,826,1,18.29
3738,1869,7,116,2,22.84
3739,1870,1,536,1,10.96
3740,1870,7,987,2,24.33
3741,1871,2,287,1,10.42
3742,1871,10,45,2,18.72
3743,1872,4,570,1,11.7
3744,1872,5,485,2,27.26
3745,1873,4,130,1,21.79
3746,1873,9,239,2,20.99
3747,1874,7,361,1,9.0
3748,1874,5,18,2,20.65
3749,1875,1,657,1,19.67
3750,1875,4,570,2,11.7
3751,1876,7,901,1,10.87
3752,1876,6,271,2,12.79
3753,1877,1,867,1,20.06
3754,1877,7,804,2,11.81
3755,1878,2,555,1,12.29
3756,1878,5,839,2,18.47
3757,1879,1,435,1,15.36
3758,1879,10,656,2,11.08
3759,1880,5,187,1,22.99
3760,1880,4,969,2,20.45
3761,1881,8,392,1,31.28
3762,1881,2,287,2,10.42
3763,1882,2,610,1,21.22
3764,1882,9,939,2,9.65
3765,1883,7,339,1,12.31
3766,1883,2,926,2,14.68
3767,1884,9,956,1,30.13
3768,1884,8,827,2,21.85
3769,1885,4,212,1,9.11
3770,1885,4,434,2,14.73
3771,1886,1,174,1,9.98
3772,1886,8,480,2,8.31
3773,1887,8,246,1,22.67
3774,1887,9,743,2,14.38
3775,1888,1,104,1,24.88
3776,1888,1,958,2,14.27
3777,1889,4,877,1,49.03
3778,1889,7,328,2,17.8
3779,1890,10,656,1,11.08
3780,1890,6,848,2,12.64
3781,1891,7,804,1,11.81
3782,1891,10,158,2,12.88
3783,1892,1,91,1,25.87
3784,1892,1,792,2,16.24
3785,1893,6,504,1,17.93
3786,1893,3,126,2,11.63
3787,1894,4,77,1,20.12
3788,1894,9,962,2,21.91
3789,1895,4,898,1,15.66
3790,1895,3,61,2,10.98
3791,1896,3,273,1,20.8
3792,1896,9,114,2,35.68
3793,1897,8,195,1,13.86
3794,1897,4,969,2,20.45
3795,1898,1,713,1,23.9
3796,1898,5,243,2,9.53
3797,1899,1,460,1,13.65
3798,1899,5,53,2,15.93
3799,1900,10,582,1,14.38
3800,1900,10,489,2,17.06
3801,1901,1,367,1,38.19
3802,1901,6,233,2,15.74
3803,1902,2,134,1,16.59
3804,1902,6,40,2,27.27
3805,1903,2,350,1,10.66
3806,1903,10,445,2,25.66
3807,1904,2,344,1,12.16
3808,1904,10,291,2,17.4
3809,1905,9,468,1,23.77
3810,1905,1,794,2,14.53
3811,1906,10,931,1,15.83
3812,1906,1,883,2,30.83
3813,1907,8,624,1,28.44
3814,1907,2,35,2,26.54
3815,1908,9,228,1,17.17
3816,1908,6,770,2,12.2
3817,1909,4,877,1,49.03
3818,1909,5,289,2,13.06
3819,1910,8,312,1,10.74
3820,1910,7,525,2,42.62
3821,1911,7,390,1,34.84
3822,1911,1,989,2,22.41
3823,1912,7,584,1,34.49
3824,1912,10,208,2,13.49
3825,1913,4,133,1,15.21
3826,1913,4,866,2,19.12
3827,1914,8,870,1,14.38
3828,1914,1,792,2,16.24
3829,1915,6,961,1,11.92
3830,1915,3,152,2,16.96
3831,1916,6,849,1,26.56
3832,1916,2,560,2,24.68
3833,1917,4,620,1,17.27
3834,1917,6,678,2,25.19
3835,1918,10,964,1,16.64
3836,1918,8,600,2,18.86
3837,1919,4,405,1,16.1
3838,1919,1,681,2,25.89
3839,1920,10,977,1,18.14
3840,1920,4,220,2,31.2
3841,1921,9,176,1,18.07
3842,1921,10,964,2,16.64
3843,1922,8,265,1,19.89
3844,1922,2,21,2,12.34
3845,1923,4,220,1,31.2
3846,1923,9,162,2,10.48
3847,1924,4,811,1,21.4
3848,1924,5,557,2,18.36
3849,1925,6,613,1,11.29
3850,1925,6,668,2,24.56
3851,1926,5,68,1,19.75
3852,1926,1,135,2,15.05
3853,1927,1,826,1,18.29
3854,1927,8,784,2,20.37
3855,1928,7,262,1,15.52
3856,1928,6,451,2,11.4
3857,1929,3,224,1,13.91
3858,1929,6,233,2,15.74
3859,1930,1,517,1,13.75
3860,1930,7,339,2,12.31
3861,1931,7,320,1,26.44
3862,1931,7,893,2,16.41
3863,1932,5,839,1,18.47
3864,1932,3,171,2,6.61
3865,1933,8,193,1,13.68
3866,1933,7,584,2,34.49
3867,1934,4,938,1,13.26
3868,1934,4,669,2,23.77
3869,1935,6,128,1,25.78
3870,1935,10,206,2,11.39
3871,1936,4,840,1,22.38
3872,1936,6,864,2,16.8
3873,1937,6,895,1,5.65
3874,1937,8,392,2,31.28
3875,1938,7,201,1,9.81
3876,1938,6,972,2,24.69
3877,1939,1,841,1,19.04
3878,1939,5,810,2,13.29
3879,1940,3,103,1,39.31
3880,1940,5,634,2,20.6
3881,1941,7,960,1,16.34
3882,1941,6,716,2,12.09
3883,1942,2,35,1,26.54
3884,1942,7,298,2,8.61
3885,1943,8,457,1,18.2
3886,1943,2,20,2,15.72
3887,1944,8,588,1,23.4
3888,1944,6,504,2,17.93
3889,1945,7,390,1,34.84
3890,1945,1,326,2,9.13
3891,1946,8,585,1,30.48
3892,1946,10,373,2,35.81
3893,1947,1,509,1,25.09
3894,1947,4,315,2,9.33
3895,1948,10,567,1,11.68
3896,1948,9,939,2,9.65
3897,1949,7,804,1,11.81
3898,1949,9,379,2,12.15
3899,1950,5,769,1,8.81
3900,1950,6,233,2,15.74
3901,1951,8,392,1,31.28
3902,1951,7,650,2,20.16
3903,1952,5,167,1,26.98
3904,1952,2,393,2,17.31
3905,1953,8,464,1,22.04
3906,1953,7,987,2,24.33
3907,1954,6,542,1,17.46
3908,1954,1,621,2,14.48
3909,1955,2,540,1,18.04
3910,1955,6,94,2,13.63
3911,1956,9,529,1,16.81
3912,1956,6,637,2,37.22
3913,1957,7,436,1,13.28
3914,1957,7,125,2,11.62
3915,1958,4,771,1,35.32
3916,1958,10,822,2,14.78
3917,1959,10,865,1,28.43
3918,1959,5,389,2,13.79
3919,1960,1,435,1,15.36
3920,1960,4,846,2,15.35
3921,1961,6,598,1,16.81
3922,1961,5,796,2,21.89
3923,1962,9,11,1,7.05
3924,1962,1,411,2,13.11
3925,1963,2,399,1,13.37
3926,1963,8,238,2,43.16
3927,1964,10,742,1,16.91
3928,1964,7,740,2,21.27
3929,1965,9,692,1,39.1
3930,1965,1,104,2,24.88
3931,1966,9,587,1,12.45
3932,1966,3,127,2,23.17
3933,1967,1,348,1,22.46
3934,1967,2,816,2,8.72
3935,1968,4,686,1,9.61
3936,1968,7,889,2,16.88
3937,1969,10,675,1,29.51
3938,1969,6,655,2,12.82
3939,1970,9,397,1,35.66
3940,1970,3,994,2,26.43
3941,1971,7,955,1,23.88
3942,1971,10,445,2,25.66
3943,1972,3,322,1,27.17
3944,1972,2,635,2,12.78
3945,1973,9,323,1,13.93
3946,1973,6,637,2,37.22
3947,1974,7,8,1,26.03
3948,1974,3,970,2,30.75
3949,1975,7,200,1,14.7
3950,1975,6,591,2,16.54
3951,1976,5,918,1,9.35
3952,1976,6,172,2,23.71
3953,1977,5,163,1,11.2
3954,1977,5,192,2,24.84
3955,1978,8,356,1,12.4
3956,1978,9,855,2,13.82
3957,1979,5,381,1,14.41
3958,1979,6,933,2,9.85
3959,1980,3,159,1,25.71
3960,1980,1,376,2,16.38
3961,1981,3,821,1,21.99
3962,1981,6,920,2,16.84
3963,1982,4,669,1,23.77
3964,1982,1,412,2,30.04
3965,1983,6,902,1,14.68
3966,1983,5,53,2,15.93
3967,1984,2,746,1,10.73
3968,1984,9,633,2,17.23
3969,1985,8,336,1,13.1
3970,1985,8,267,2,17.68
3971,1986,4,83,1,12.95
3972,1986,3,748,2,11.34
3973,1987,10,206,1,11.39
3974,1987,3,30,2,12.78
3975,1988,8,392,1,31.28
3976,1988,2,490,2,17.98
3977,1989,2,414,1,21.84
3978,1989,7,797,2,19.34
3979,1990,3,82,1,18.09
3980,1990,3,913,2,24.52
3981,1991,10,559,1,24.69
3982,1991,2,767,2,15.58
3983,1992,3,82,1,18.09
3984,1992,10,466,2,8.09
3985,1993,9,323,1,13.93
3986,1993,7,125,2,11.62
3987,1994,2,35,1,26.54
3988,1994,7,201,2,9.81
3989,1995,10,327,1,32.99
3990,1995,4,932,2,16.95
3991,1996,10,742,1,16.91
3992,1996,9,114,2,35.68
3993,1997,7,157,1,10.28
3994,1997,4,771,2,35.32
3995,1998,5,115,1,15.14
3996,1998,6,362,2,27.02
3997,1999,10,97,1,13.03
3998,1999,2,112,2,8.45
3999,2000,5,279,1,7.91
4000,2000,2,383,2,17.35
4001,2001,9,323,1,13.93
4002,2001,1,792,2,16.24
4003,2002,8,588,1,23.4
4004,2002,6,451,2,11.4
4005,2003,9,239,1,20.99
4006,2003,4,971,2,31.1
4007,2004,1,415,1,32.29
4008,2004,6,668,2,24.56
4009,2005,4,620,1,17.27
4010,2005,9,185,2,18.01
4011,2006,8,464,1,22.04
4012,2006,6,637,2,37.22
4013,2007,6,7,1,26.75
4014,2007,3,602,2,9.3
4015,2008,3,226,1,7.24
4016,2008,10,32,2,19.09
4017,2009,9,197,1,14.47
4018,2009,3,922,2,32.36
4019,2010,1,411,1,13.11
4020,2010,7,446,2,24.87
4021,2011,2,344,1,12.16
4022,2011,7,887,2,24.35
4023,2012,3,575,1,40.74
4024,2012,7,34,2,6.1
4025,2013,3,377,1,16.08
4026,2013,6,496,2,19.61
4027,2014,1,517,1,13.75
4028,2014,5,802,2,25.42
4029,2015,7,361,1,9.0
4030,2015,5,897,2,16.16
4031,2016,2,986,1,45.08
4032,2016,8,422,2,38.03
4033,2017,9,965,1,14.97
4034,2017,7,361,2,9.0
4035,2018,8,417,1,18.6
4036,2018,10,753,2,7.36
4037,2019,1,713,1,23.9
4038,2019,6,972,2,24.69
4039,2020,3,614,1,16.83
4040,2020,9,216,2,15.98
4041,2021,10,188,1,30.6
4042,2021,8,549,2,14.29
4043,2022,7,963,1,16.76
4044,2022,2,383,2,17.35
4045,2023,8,687,1,13.87
4046,2023,10,45,2,18.72
4047,2024,6,128,1,25.78
4048,2024,6,374,2,19.68
4049,2025,4,481,1,13.38
4050,2025,8,512,2,17.03
4051,2026,2,333,1,13.92
4052,2026,3,284,2,47.06
4053,2027,4,408,1,28.47
4054,2027,5,634,2,20.6
4055,2028,7,2,1,21.95
4056,2028,3,474,2,14.67
4057,2029,10,518,1,20.7
4058,2029,6,484,2,12.76
4059,2030,4,413,1,14.01
4060,2030,10,646,2,23.63
4061,2031,7,603,1,40.24
4062,2031,10,753,2,7.36
4063,2032,7,973,1,12.12
4064,2032,3,530,2,17.56
4065,2033,3,602,1,9.3
4066,2033,8,480,2,8.31
4067,2034,1,569,1,9.91
4068,2034,2,997,2,14.49
4069,2035,4,846,1,15.35
4070,2035,9,957,2,27.75
4071,2036,9,508,1,18.33
4072,2036,1,388,2,16.29
4073,2037,2,807,1,14.66
4074,2037,9,823,2,11.32
4075,2038,6,678,1,25.19
4076,2038,4,4,2,13.75
4077,2039,6,258,1,28.03
4078,2039,1,411,2,13.11
4079,2040,3,730,1,18.76
4080,2040,1,412,2,30.04
4081,2041,1,710,1,19.21
4082,2041,2,722,2,15.48
4083,2042,5,714,1,15.19
4084,2042,10,478,2,19.37
4085,2043,3,562,1,8.36
4086,2043,1,792,2,16.24
4087,2044,10,431,1,20.22
4088,2044,5,897,2,16.16
4089,2045,6,514,1,35.69
4090,2045,8,353,2,23.8
4091,2046,5,72,1,13.06
4092,2046,3,273,2,20.8
4093,2047,2,626,1,25.38
4094,2047,2,816,2,8.72
4095,2048,4,667,1,9.67
4096,2048,2,50,2,18.01
4097,2049,3,694,1,38.96
4098,2049,2,816,2,8.72
4099,2050,7,446,1,24.87
4100,2050,6,644,2,10.24
4101,2051,3,165,1,11.52
4102,2051,1,56,2,25.65
4103,2052,3,46,1,16.38
4104,2052,7,310,2,32.93
4105,2053,7,304,1,14.49
4106,2053,7,25,2,14.34
4107,2054,10,925,1,22.02
4108,2054,1,174,2,9.98
4109,2055,6,482,1,20.94
4110,2055,7,368,2,25.09
4111,2056,10,682,1,13.07
4112,2056,4,648,2,12.68
4113,2057,3,640,1,25.6
4114,2057,6,751,2,15.27
4115,2058,7,297,1,13.6
4116,2058,5,577,2,14.83
4117,2059,4,428,1,18.91
4118,2059,3,623,2,16.61
4119,2060,2,506,1,28.45
4120,2060,9,164,2,20.89
4121,2061,4,15,1,11.75
4122,2061,6,281,2,8.58
4123,2062,2,383,1,17.35
4124,2062,2,414,2,21.84
4125,2063,4,648,1,12.68
4126,2063,9,855,2,13.82
4127,2064,3,96,1,22.32
4128,2064,9,122,2,15.87
4129,2065,1,411,1,13.11
4130,2065,10,493,2,17.25
4131,2066,1,211,1,37.18
4132,2066,4,622,2,17.3
4133,2067,3,58,1,27.28
4134,2067,3,66,2,24.99
4135,2068,6,94,1,13.63
4136,2068,4,547,2,14.55
4137,2069,1,812,1,12.9
4138,2069,1,978,2,12.54
4139,2070,9,947,1,25.05
4140,2070,6,494,2,11.79
4141,2071,2,635,1,12.78
4142,2071,5,187,2,22.99
4143,2072,5,752,1,35.01
4144,2072,5,351,2,11.9
4145,2073,4,840,1,22.38
4146,2073,4,983,2,44.57
4147,2074,10,209,1,9.82
4148,2074,8,871,2,19.83
4149,2075,6,440,1,32.95
4150,2075,6,258,2,28.03
4151,2076,5,280,1,18.52
4152,2076,4,133,2,15.21
4153,2077,10,564,1,13.13
4154,2077,8,70,2,11.25
4155,2078,6,598,1,16.81
4156,2078,9,692,2,39.1
4157,2079,6,972,1,24.69
4158,2079,3,748,2,11.34
4159,2080,10,646,1,23.63
4160,2080,6,28,2,13.83
4161,2081,8,336,1,13.1
4162,2081,7,201,2,9.81
4163,2082,5,897,1,16.16
4164,2082,2,758,2,15.23
4165,2083,2,926,1,14.68
4166,2083,5,352,2,12.71
4167,2084,10,340,1,15.52
4168,2084,6,258,2,28.03
4169,2085,1,756,1,32.8
4170,2085,4,405,2,16.1
4171,2086,3,843,1,17.85
4172,2086,7,911,2,40.91
4173,2087,1,515,1,17.02
4174,2087,1,348,2,22.46
4175,2088,7,886,1,12.91
4176,2088,5,634,2,20.6
4177,2089,9,727,1,7.49
4178,2089,1,621,2,14.48
4179,2090,10,788,1,28.9
4180,2090,2,108,2,14.75
4181,2091,8,483,1,21.14
4182,2091,9,685,2,18.36
4183,2092,1,388,1,16.29
4184,2092,8,512,2,17.03
4185,2093,4,357,1,11.52
4186,2093,7,213,2,11.47
4187,2094,4,699,1,31.84
4188,2094,9,982,2,8.35
4189,2095,8,470,1,7.75
4190,2095,6,972,2,24.69
4191,2096,1,681,1,25.89
4192,2096,7,955,2,23.88
4193,2097,8,673,1,14.4
4194,2097,7,581,2,14.78
4195,2098,10,788,1,28.9
4196,2098,1,423,2,11.52
4197,2099,9,382,1,19.19
4198,2099,7,520,2,23.31
4199,2100,3,842,1,16.2
4200,2100,4,75,2,28.26
4201,2101,4,249,1,37.69
4202,2101,5,491,2,26.14
4203,2102,4,212,1,9.11
4204,2102,6,923,2,21.19
4205,2103,7,304,1,14.49
4206,2103,10,996,2,11.83
4207,2104,4,938,1,13.26
4208,2104,4,77,2,20.12
4209,2105,3,913,1,24.52
4210,2105,9,323,2,13.93
4211,2106,6,953,1,21.8
4212,2106,4,130,2,21.79
4213,2107,2,35,1,26.54
4214,2107,4,142,2,23.77
4215,2108,2,851,1,11.11
4216,2108,4,670,2,12.69
4217,2109,5,734,1,14.73
4218,2109,6,848,2,12.64
4219,2110,4,303,1,24.17
4220,2110,8,193,2,13.68
4221,2111,4,479,1,35.33
4222,2111,2,358,2,28.2
4223,2112,5,832,1,26.57
4224,2112,5,485,2,27.26
4225,2113,1,147,1,11.98
4226,2113,9,54,2,6.39
4227,2114,2,414,1,21.84
4228,2114,4,413,2,14.01
4229,2115,6,834,1,19.7
4230,2115,3,730,2,18.76
4231,2116,4,836,1,18.64
4232,2116,5,897,2,16.16
4233,2117,8,353,1,23.8
4234,2117,9,627,2,13.31
4235,2118,7,541,1,9.68
4236,2118,8,286,2,8.15
4237,2119,3,410,1,8.62
4238,2119,6,140,2,15.06
4239,2120,4,4,1,13.75
4240,2120,9,956,2,30.13
4241,2121,8,225,1,14.13
4242,2121,9,468,2,23.77
4243,2122,8,203,1,12.4
4244,2122,3,741,2,9.78
4245,2123,10,49,1,17.74
4246,2123,10,952,2,32.32
4247,2124,8,305,1,20.06
4248,2124,10,664,2,11.28
4249,2125,4,881,1,16.07
4250,2125,3,904,2,19.51
4251,2126,8,312,1,10.74
4252,2126,6,668,2,24.56
4253,2127,1,194,1,10.76
4254,2127,4,83,2,12.95
